CustomerID,Name,AcquisitionDate,ExpirationDate,Item,Quantity,Calories,TotalFat,SaturatedFat,Cholesterol,Sodium,Choline
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-22,2024-07-31,"Danish pastry, nut (includes almond, raisin nut, cinnamon nut)",2,430,25g,5.8g,46mg,298.00 mg,21.8 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-23,2024-08-06,"Cheese food, without added vitamin D, American, pasteurized process",5,330,26g,15g,98mg,1441.00 mg,29.9 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-24,2024-08-07,"McDONALD'S, Sausage Burrito",5,277,16g,6.4g,137mg,744.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-25,2024-08-01,"Duck, roasted, cooked, meat and skin, domesticated",5,337,28g,9.7g,84mg,59.00 mg,50.4 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-26,2024-08-05,"Sauce, ready-to-serve, oyster",4,51,0.3g,,0,2733.00 mg,3.5 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-27,2024-08-02,"DOMINO'S 14"" Sausage Pizza, Classic Hand-Tossed Crust",3,273,11g,4.6g,21mg,594.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-28,2024-08-10,"Vinegar, distilled",1,18,0g,,0,2.00 mg,0.0 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-29,2024-08-04,"Ground turkey, raw, fat free",3,112,2g,0.5g,55mg,51.00 mg,47.9 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-30,2024-08-06,"Frankfurter, pork",5,269,24g,8.7g,66mg,816.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-01,2024-07-13,"Beef, raw, all grades, trimmed to 0"" fat, separable lean only, boneless, tenderloin steak, loin",5,139,5.7g,2g,61mg,44.00 mg,55.4 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-02,2024-07-12,"McDONALD'S, Hotcakes and Sausage",3,294,13g,3.6g,19mg,484.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-03,2024-07-13,"Babyfood, strained, orange, fruit pudding, dessert",3,80,0.9g,0.5g,3mg,20.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-04,2024-07-13,"Veal, braised, cooked, lungs, variety meats and by-products",2,104,2.6g,0.9g,263mg,56.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-05,2024-07-19,"KFC, meat and skin with breading, Breast, EXTRA CRISPY, Fried Chicken",3,268,17g,3.5g,76mg,607.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-06,2024-07-18,"Lotus root, raw",3,74,0.1g,,0,40.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-07,2024-07-18,"Fish, raw (not previously frozen), Pacific, cod",2,72,0.2g,,46mg,0,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-08,2024-07-20,"Frostings, prepared with margarine, dry mix, creamy, chocolate",5,404,13g,1.7g,0,163.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-09,2024-07-14,"Soup, condensed, canned, bean with frankfurters",5,142,5.3g,1.6g,9mg,831.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-10,2024-07-15,"Beef, broiled, cooked, patty, 85% lean meat / 15% fat, ground",5,250,15g,5.9g,88mg,72.00 mg,82.4 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-11,2024-07-24,"Fast foods, regular patty; plain, hamburger; single",4,297,12g,4.5g,33mg,331.00 mg,34.4 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-12,2024-07-23,"Veal, raw, separable lean and fat, rib",5,162,9g,3.7g,82mg,89.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-13,2024-07-27,"Corn grain, yellow",1,365,4.7g,0.7g,0,35.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-14,2024-07-20,"Cheese, low sodium, cheddar or American, pasteurized process",5,376,31g,20g,94mg,7.00 mg,36.2 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-15,2024-07-24,"Pork, raw, with added solution, composite of separable fat, fresh",2,508,52g,18g,83mg,81.00 mg,34.3 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-16,2024-07-27,"Pie, prepared from recipe, lemon meringue",5,285,13g,3.2g,53mg,242.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-17,2024-07-22,"Seaweed, raw, spirulina",1,26,0.4g,0.1g,0,98.00 mg,6.5 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-18,2024-07-25,"POPEYES, meat and skin with breading, Breast, Mild, Fried Chicken",1,274,16g,5.8g,98mg,540.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-19,2024-08-02,"Cheese, cheddar or colby, low-sodium",4,398,33g,21g,100mg,21.00 mg,15.4 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-20,2024-07-28,"Crackers, plain, matzo",5,395,1.4g,0.2g,0,0.00 mg,10.8 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-21,2024-07-26,"Lamb, raw, ground",5,282,23g,10g,73mg,59.00 mg,69.3 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-22,2024-07-29,Lard,3,902,100g,39g,95mg,0.00 mg,49.7 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-23,2024-08-01,"Creamy dressing, fat-free, reduced calorie, made with sour cream and/or buttermilk and oil",5,107,2.7g,0.5g,0,897.00 mg,16.0 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-24,2024-08-06,"Cornmeal, enriched, degermed, self-rising, yellow",1,355,1.7g,0.2g,0,1348.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-25,2024-07-31,"Beef, raw, separable lean and fat, boneless, top round cap-off steak/roast, round, grass-fed, imported, Australian",3,129,4.4g,1.8g,47mg,59.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-26,2024-08-02,"CAMPBELL'S Red and White, condensed, Cream of Onion Soup",2,81,4.8g,1.2g,4mg,645.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-27,2024-08-09,"Beef, raw, all grades, trimmed to 0"" fat, separable lean only, boneless, ribeye  petite roast/filet",4,133,4.7g,1.7g,65mg,66.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-28,2024-08-04,"Beans, without salt, drained, boiled, cooked, sprouted, mature seeds, pinto",2,22,0.3g,,0,51.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-29,2024-08-09,"Babyfood, dry fortified, Multigrain whole grain cereal",5,405,6.3g,1.1g,0,0.00 mg,27.1 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-30,2024-08-09,"Mung beans, without salt, drained, boiled, cooked, sprouted, mature seeds",4,21,0.1g,,0,10.00 mg,9.9 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-01,2024-07-08,"Pork, broiled, cooked, separable lean and fat, boston (steaks), blade, shoulder, fresh",3,259,17g,6g,95mg,69.00 mg,87.9 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-02,2024-07-10,"Salami, beef, pork, dry or hard",4,378,32g,11g,108mg,1756.00 mg,72.6 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-03,2024-07-08,"Crustaceans, raw, blue, crab",2,87,1.1g,0.2g,78mg,293.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-04,2024-07-12,"Beef, braised, cooked, all grades, trimmed to 0"" fat, separable lean only, bone-in, back ribs, rib",1,299,21g,8.1g,90mg,68.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-05,2024-07-15,"Sausage, raw, pork, Italian",1,346,31g,11g,76mg,731.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-06,2024-07-19,"Cheese, no sodium added, 1% milkfat, lowfat, cottage",2,72,1g,0.6g,4mg,13.00 mg,17.5 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-07,2024-07-15,"Sorghum flour, whole-grain",3,359,3.3g,0.5g,0,3.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-08,2024-07-15,"Pork, raw, separable lean only, composite of trimmed retail cuts (loin and shoulder blade), fresh",1,144,5.9g,2g,60mg,54.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-09,2024-07-16,"Snacks, salted, made with partially hydrogenated soybean oil, plain, potato chips",4,536,35g,5.4g,0,594.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-10,2024-07-16,"Babyfood, orange and apple and banana, juice",5,47,0.1g,,0,0.00 mg,4.1 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-11,2024-07-20,"Vanilla extract, alcohol, imitation",3,237,0g,,0,4.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-12,2024-07-19,"Turkey thigh, roasted, cooked, meat and skin, pre-basted",1,157,8.5g,2.7g,62mg,437.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-13,2024-07-18,"GEORGE WESTON BAKERIES, dry, Brownberry Sage and Onion Stuffing Mix",5,390,5.1g,0.9g,0,0,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-14,2024-07-21,"Candies, TWIX chocolate fudge cookie bars, MARS SNACKFOOD US",3,550,33g,5g,6mg,266.00 mg,20.9 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-15,2024-07-21,"Soup, prepared with equal volume water, canned, tomato beef with noodle",1,56,1.7g,0.6g,2mg,367.00 mg,8.2 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-16,2024-07-28,"Wheat flour, unenriched, bleached, 13% protein, white (industrial)",5,362,1.4g,0.2g,0,2.00 mg,10.4 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-17,2024-07-25,"Tortillas, shelf stable, flour, ready-to-bake or -fry",2,297,7.6g,1.2g,0,742.00 mg,6.8 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-18,2024-08-01,"Cereals, dry, Farina Hot Wheat Cereal, MALT-O-MEAL",1,365,0.5g,0.1g,0,3.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-19,2024-07-26,"Peas, without salt, drained, boiled, cooked, frozen, green",5,78,0.3g,,0,72.00 mg,27.5 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-20,2024-07-31,"Beverages, shelf stable, unsweetened, almond milk",4,15,1.1g,,0,71.00 mg,0.0 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-21,2024-07-28,"Whey, fluid, acid",2,24,0.1g,0.1g,1mg,48.00 mg,16.0 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-22,2024-07-30,"Beef, roasted, cooked, choice, trimmed to 1/8"" fat, separable lean and fat, whole (ribs 6-12), rib",2,365,30g,12g,84mg,64.00 mg,86.1 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-23,2024-07-31,"Cookies, chocolate-coated (includes marshmallow pies), marshmallow",4,421,17g,4.7g,0,188.00 mg,13.6 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-24,2024-08-05,"Chicken, roasted, cooked, meat and skin, broilers or fryers",5,239,14g,3.8g,88mg,82.00 mg,65.9 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-25,2024-08-05,"Fish, dry heat, cooked, Atlantic, wolffish",4,123,3.1g,0.5g,59mg,109.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-26,2024-08-09,"Broccoli, unprepared, chopped, frozen",3,26,0.3g,,0,24.00 mg,14.9 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-27,2024-08-09,"Pork, roasted, heated, separable lean and fat, bone-in, rump, ham with natural juices, cured",5,177,9.4g,3.1g,72mg,841.00 mg,98.6 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-28,2024-08-09,"KEEBLER, Oatmeal Cookies",1,478,20g,6.3g,0,325.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-29,2024-08-04,"Lamb, roasted, cooked, choice, trimmed to 1/4"" fat, separable lean and fat, arm, shoulder, domestic",2,279,20g,8.7g,92mg,65.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-30,2024-08-05,"Beverages, with high vitamin C, Fruit flavored drink containing less than 3% fruit juice",2,27,0g,,0,36.00 mg,0.0 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-01,2024-07-07,"Infant formula, ready- to- feed with ARA and DHA, Diarrhea, Expert Care, SIMILAC, ABBOTT NUTRITION",3,66,3.6g,1.5g,0,29.00 mg,7.9 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-02,2024-07-14,"Soup, ready-to-serve, chunky, canned, chicken",1,71,2.6g,0.8g,12mg,354.00 mg,7.5 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-03,2024-07-17,"School Lunch, frozen, TONY'S SMARTPIZZA Whole Grain 4x6 Pepperoni Pizza 50/50 Cheese, pizza",1,238,8.2g,2.8g,12mg,470.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-04,2024-07-13,"Beef, roasted, cooked, all grades, trimmed to 1/8"" fat, separable lean only, boneless, top loin petite roast",1,195,8.8g,3g,81mg,62.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-05,2024-07-16,"Lamb, cooked, Intermuscular fat, imported, New Zealand",4,596,62g,26g,82mg,52.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-06,2024-07-13,"Raisins, seedless",4,299,0.5g,0.1g,0,11.00 mg,11.1 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-07,2024-07-18,"Spices, fennel seed",4,345,15g,0.5g,0,88.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-08,2024-07-15,"Cherries, drained, water pack, canned, sour",5,42,0.2g,,0,4.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-09,2024-07-21,"Beef, raw, all grades, trimmed to 0"" fat, separable lean only, boneless, chuck eye steak",5,153,7.6g,3.3g,67mg,70.00 mg,73.4 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-10,2024-07-23,"Grapefruit juice, OCEAN SPRAY, unsweetened, bottled, white",5,34,0.1g,,0,3.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-11,2024-07-19,"Fish, kippered (Alaska Native), (sockeye), red, salmon",2,141,4.8g,0.8g,68mg,460.00 mg,88.2 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-12,2024-07-18,"Pasta mix, unprepared, classic beef",1,354,1.8g,0.4g,0,1537.00 mg,5.2 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-13,2024-07-27,"Limes, raw",5,30,0.2g,,0,2.00 mg,5.1 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-14,2024-07-19,"Pumpkin, with salt, drained, boiled, cooked",5,18,0.1g,,0,237.00 mg,6.2 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-15,2024-07-29,"Sauce, original, BULL'S-EYE, barbecue",4,170,0.7g,0.1g,0,1012.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-16,2024-07-28,"Snacks, made with partially hydrogenated oil, regular (butter) flavor, microwave, popcorn",2,557,34g,7.2g,0,764.00 mg,13.9 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-17,2024-07-22,"Broadbeans, without salt, drained, boiled, cooked, immature seeds",5,62,0.5g,0.1g,0,41.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-18,2024-07-26,"APPLEBEE'S, crunchy onion rings",5,356,20g,3.6g,0,833.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-19,2024-07-30,"Cornmeal, yellow (Navajo)",2,384,5.9g,1g,0,4.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-20,2024-07-30,"Nuts, smoke flavor, with salt added, oil roasted, almonds",4,607,56g,3.6g,0,548.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-21,2024-08-01,"Beans, raw, mature seeds, french",1,343,2g,0.2g,0,18.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-22,2024-08-01,"Babyfood, strained, with applesauce and bananas, oatmeal, cereal",4,74,0.7g,0.1g,0,3.00 mg,4.1 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-23,2024-08-05,"MURRAY, Shortbread Cookies, SUGAR FREE",2,431,18g,5.7g,1mg,476.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-24,2024-07-30,"Gelatin desserts, no added sodium, with aspartame, reduced calorie, dry mix",1,345,0g,,0,158.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-25,2024-08-07,"Soup, ready-to-serve, canned, chicken and vegetable",3,33,0.7g,0.1g,3mg,229.00 mg,7.7 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-26,2024-08-06,"Chives, freeze-dried",4,311,3.5g,0.6g,0,70.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-27,2024-08-04,"Gravy, slow roast, chicken, FRANCO-AMERICAN",1,34,0.9g,,8mg,407.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-28,2024-08-09,"MURRAY, Chocolate Creme Sandwich Cookies",4,473,19g,6.5g,0,507.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-29,2024-08-06,"Yardlong beans, without salt, boiled, cooked, mature seeds",3,118,0.5g,0.1g,0,5.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-30,2024-08-12,"Noodles, dry, soba, japanese",2,336,0.7g,0.1g,0,792.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-01,2024-07-09,"Butterbur, raw, (fuki)",5,14,0g,,0,7.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-02,2024-07-12,"Turnip greens, with salt, drained, boiled, cooked",3,20,0.2g,0.1g,0,265.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-03,2024-07-12,"Cereals ready-to-eat, POST GREAT GRAINS Banana Nut Crunch",3,390,8.8g,1.1g,0,238.00 mg,20.3 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-04,2024-07-13,"Fish, drained solids with bone, without salt, canned, chum, salmon",5,141,5.5g,1.5g,39mg,75.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-05,2024-07-18,"KFC, meat and skin with breading, Thigh, EXTRA CRISPY, Fried Chicken",1,309,22g,4.9g,91mg,682.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-06,2024-07-18,"Oil, bowhead (Alaska Native), whale",5,900,100g,,0,0,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-07,2024-07-14,"Fast Foods, skin and breading removed, meat only, Thigh, Fried Chicken",3,178,9.4g,2.5g,125mg,577.00 mg,117.3 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-08,2024-07-19,"Beef, grilled, cooked, select, trimmed to 0"" fat, separable lean and fat, lip off, boneless, rib eye steak",3,248,16g,7.2g,77mg,58.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-09,2024-07-20,"Lamb, raw, choice, trimmed to 1/8"" fat, separable lean and fat, sirloin half, leg, domestic",2,261,21g,9.1g,71mg,56.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-10,2024-07-24,"Beef, braised, cooked, pancreas, variety meats and by-products",4,271,17g,5.9g,262mg,60.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-11,2024-07-25,"MURRAY, Fudge Dipped Wafers, SUGAR FREE",3,486,34g,21g,0,71.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-12,2024-07-21,"Snacks, fruit flavored with high vitamin C, yogurt-covered, candy rolls",3,359,6.5g,5.1g,0,8.00 mg,7.5 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-13,2024-07-26,"Pork, unheated, separable lean only, boneless, spiral slice, ham with natural juices, cured",3,109,3.3g,1g,57mg,895.00 mg,78.2 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-14,2024-07-27,"Pork, braised, cooked, separable lean and fat, bone-in, sirloin (chops), loin, fresh",4,234,12g,4.3g,87mg,58.00 mg,84.7 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-15,2024-07-24,"Pie crust, unbaked, prepared from recipe, standard-type",3,469,31g,7.7g,0,482.00 mg,5.8 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-16,2024-07-24,"Whipped topping, low fat, frozen",4,224,13g,11g,2mg,72.00 mg,0.0 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-17,2024-07-27,SILK Strawberry soy yogurt,2,94,1.2g,,0,15.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-18,2024-07-25,"Chicken, stewed, cooked, meat only, drumstick, broilers or fryers",2,169,5.7g,1.5g,88mg,80.00 mg,73.1 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-19,2024-07-28,"Wheat flour, enriched, unbleached, 11.5% protein, white (industrial)",4,363,1.5g,0.3g,0,2.00 mg,10.4 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-20,2024-07-31,"Cereals ready-to-eat, TOOTIE FRUITIES, MALT-O-MEAL",3,391,3.2g,0.7g,0,453.00 mg,5.8 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-21,2024-08-01,"Cookies, with creme filling, chocolate chip sandwich",1,425,18g,5.9g,0,279.00 mg,11.3 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-22,2024-07-27,"CAMPBELL'S, condensed, 25% Less Sodium Chicken Noodle Soup",4,49,1.3g,0.4g,12mg,446.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-23,2024-07-31,"KELLOGG'S, Brown Sugar Cinnamon Roll, Wafflers, EGGO",3,331,12g,3.4g,12mg,672.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-24,2024-08-06,"Seeds, without salt, dry roasted, sunflower seed kernels",2,582,50g,5.2g,0,3.00 mg,55.1 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-25,2024-08-02,"Salad dressing, fat-free, thousand island dressing",4,132,1.5g,0.2g,5mg,788.00 mg,4.6 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-26,2024-08-09,"Beef, grilled, cooked, select, trimmed to 0"" fat, separable lean and fat, shoulder top and center steaks, shoulder clod, chuck",2,176,6.9g,2.2g,77mg,62.00 mg,104.0 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-27,2024-08-04,"Beef, raw, all grades, trimmed to 1/8"" fat, separable lean only, roast, bottom round, round",4,128,4.3g,1.5g,61mg,59.00 mg,92.7 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-28,2024-08-05,"PREGO Pasta, ready-to-serve, Diced Onion and Garlic Italian Sauce",5,92,3.5g,1.2g,0,369.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-29,2024-08-11,"Beef, raw, separable lean and fat, oyster blade, imported, New Zealand",2,178,10g,3.8g,56mg,57.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-30,2024-08-11,"Milk, without added vitamin A and vitamin D, 3.25% milkfat, whole",2,61,3.3g,1.9g,10mg,43.00 mg,14.3 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-01,2024-07-13,"Chicken, flour, fried, cooked, meat and skin, breast, broilers or fryers",1,222,8.9g,2.5g,89mg,76.00 mg,0
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-02,2024-07-10,"Snacks, plain, pork skins",1,544,31g,11g,95mg,1818.00 mg,164.5 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-03,2024-07-09,"Nuts, not sweetened, dried (desiccated), coconut meat",5,660,65g,57g,0,37.00 mg,22.1 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-04,2024-07-17,"Cereals ready-to-eat, KELLOGG'S RICE KRISPIES TREATS Cereal, KELLOGG",2,395,4.2g,0.9g,1mg,567.00 mg,2.5 mg
35a6fd22-9869-41a0-b489-c652ca15f9b7,Christy Richardson,2024-07-05,2024-07-15,"Veal, braised, cooked, separable lean only, arm, shoulder",5,201,5.3g,1.5g,155mg,90.00 mg,0
